id	data_platnosci	wartosc_platnosci	id_pakietu	id_pojazdu	pakiet
107668665	2038-03-02	11906.0	1153527385057	77df5c59cd22	klimatyzacja_automatyczna
96626565	2038-03-04	974.0	1239334270952	ccc85ba78fae	system_nawigacyjny
115952130	2038-03-04	827.0	1221695554437	3b506d133455	system_nawigacyjny
103069232	2038-03-04	3122.0	1267335883121	bba9fd54b6ae	dostep_bezkluczykowy
157365315	2038-03-05	17571.0	1079935785202	02b531a5d736	ogrzewanie_foteli
175436647	2038-05-10	3749.0	1217926694468	76a0c612e81b	system_nawigacyjny
121250837	2038-04-12	3653.0	1180302328271	e5b788922689	system_nawigacyjny
163735873	2038-06-28	0.0	1199763237212	08e57adc44a7	elektryczne_szyby_przod
194483055	2038-06-02	12753.0	1108502347510	c8168fcc9060	ogrzewanie_foteli
149085522	2038-03-02	1114.0	1336722925377	122c8cc0b268	system_nawigacyjny
104306628	2038-07-01	15478.0	1409825382797	a1c6497fb431	ogrzewanie_foteli
119197730	2038-07-17	4229.0	1053865470640	7350a2bffe2d	dostep_bezkluczykowy
120308874	2038-08-08	4525.0	1097200805657	a4ca8bd039ba	elektryczne_szyby_przod
106198249	2038-05-23	976.0	1346776504397	1ccf8163c538	system_nawigacyjny
135260601	2038-06-30	4251.0	1008818874809	46caac691247	system_nawigacyjny
110544803	2038-07-12	5145.0	1163316182716	593f4c1855b9	elektryczne_szyby_przod
152865405	2038-04-30	0.0	1360704302048	c3d722ecdb16	elektryczne_szyby_przod
152173650	2038-06-21	1063.0	1081232550449	a5e42376351c	system_nawigacyjny
152549850	2038-06-29	248.0	1336875778150	96d8d53a91a8	dostep_bezkluczykowy
158290912	2038-03-03	3948.0	1017430695467	2920de35fe38	dostep_bezkluczykowy
123320066	2038-03-02	4406.0	1373027064783	4e56d09d9bca	system_nawigacyjny
163820698	2038-03-05	3742.0	1366527333495	f852b4eff362	dostep_bezkluczykowy
116094820	2038-01-28	3746.0	1013508063117	942965f38f13	system_nawigacyjny
111088188	2038-02-13	1055.0	1001278933536	942965f38f13	system_nawigacyjny
99971315	2038-05-19	2368.0	1341970616266	b6104b36b292	system_nawigacyjny
133453360	2038-03-06	893.0	1423041252647	7e7253fd3d8f	system_nawigacyjny
190855700	2038-09-24	669.0	1079435844421	881184ec1e09	system_nawigacyjny
170540880	2038-05-09	967.0	1029532409680	a95b0e4fcfdb	system_nawigacyjny
155555205	2038-03-07	4548.0	1102395247058	a6d28cb20fa4	wentylacja_foteli
115342350	2038-06-13	3255.0	1481549187224	6dd6630d640f	system_nawigacyjny
171704576	2038-05-27	1402.0	1433804818589	c7beb4237763	system_nawigacyjny
161084350	2038-03-06	1395.0	1163682446690	f1cf4cd20bd6	asystent_zmiany_pasa
160630140	2038-05-03	3987.0	1006791562745	328ffe229948	elektryczne_szyby_przod
195810030	2038-05-10	782.0	1453305437032	cf561e53b71e	system_nawigacyjny
112742624	2038-07-11	9020.0	1067006693218	5c44165908bc	ogrzewanie_foteli
188509551	2038-05-13	467.0	1045477771497	6da0a3150d81	dostep_bezkluczykowy
143596908	2038-03-06	8770.0	1005400889174	75f00f4fbd1c	ogrzewanie_foteli
126812500	2038-06-18	3299.0	1427238469972	f35f73a9b3c5	system_nawigacyjny
141083422	2038-07-08	3952.0	1023247252319	358891055ac8	klimatyzacja_automatyczna
198490292	2038-09-24	1351.0	1436417347649	1038742379e1	system_nawigacyjny
135974966	2038-05-26	915.0	1030958470998	400553eb6da6	system_nawigacyjny
101657395	2038-05-13	8469.0	1278443624905	905abb8e3e3b	ogrzewanie_foteli
177659395	2038-03-07	4052.0	1446383639670	69eeeccd6296	dostep_bezkluczykowy
125798372	2038-06-18	2347.0	1084246166289	d531d47ac813	system_nawigacyjny
164643913	2038-07-04	1100.0	1120480954510	2130b732bfea	system_nawigacyjny
143608452	2038-03-06	11204.0	1296072142235	e2c5cfea3caf	ogrzewanie_foteli
111390664	2038-03-06	890.0	1140207891798	588b63ad2e7b	system_nawigacyjny
107709381	2038-03-04	760.0	1170218842691	304cdd558954	system_nawigacyjny
165707820	2038-03-07	2172.0	1317109801978	07e4df0f74ce	system_nawigacyjny
139945743	2038-05-25	178.0	1433880260644	4368f4acdef1	system_nawigacyjny
181944458	2038-06-05	775.0	1299086426373	b6c89ddcc60a	system_nawigacyjny
121142172	2038-05-06	33580.0	1236270212134	3426f6b952d1	elektryczne_szyby_przod
137274075	2038-05-03	1648.0	1236657937073	9dc04cc62a71	ogrzewanie_foteli
155809100	2038-06-09	3077.0	1008356160818	331b39e3e301	dostep_bezkluczykowy
193772747	2038-06-19	1424.0	1097027084153	33dc369dcbd5	system_nawigacyjny
96674970	2038-03-04	25017.0	1263403145689	b1918b59ec55	ogrzewanie_foteli
113250282	2038-03-04	4634.0	1072126154047	25d517760715	wentylacja_foteli
196295844	2038-08-06	2668.0	1379532976191	0443d85407f6	elektryczne_szyby_przod
154204912	2038-06-20	2458.0	1370918772537	16ad33908e07	system_nawigacyjny
167807475	2038-07-01	1070.0	1119982153152	3e40f1d3176d	system_nawigacyjny
166685434	2038-03-03	3403.0	1077717142089	f43ad0835414	wentylacja_foteli
134430084	2038-03-04	5925.0	1495850470233	3426f6b952d1	elektryczne_szyby_przod
183232633	2038-03-07	1114.0	1121007620773	cb421021254b	system_nawigacyjny
129831813	2038-03-07	16680.0	1075128620150	92d2473ea2c9	system_audio_premium
179528673	2038-05-06	9963.0	1175379173147	02fcda8afd97	ogrzewanie_foteli
116024328	2038-03-07	5268.0	1288394449012	46feb6b20ba6	elektryczne_szyby_przod
115654368	2038-06-22	1255.0	1420524617820	d9034b5bc35b	system_nawigacyjny
190566144	2038-05-23	4133.0	1062092844938	6ae4c6bf8a58	system_nawigacyjny
144085400	2038-05-01	1815.0	1269450930670	b5af3db96cff	dostep_bezkluczykowy
157111620	2038-08-19	1218.0	1395305667040	10861eefd311	system_nawigacyjny
164542420	2038-08-17	2958.0	1261300968323	3dc5ef24430e	klimatyzacja_automatyczna
144080433	2038-05-09	1055.0	1176712933364	72f0ccd6609b	system_nawigacyjny
167254330	2038-05-10	14711.0	1367191277434	74b26c12f7f3	klimatyzacja_automatyczna
128037015	2038-05-27	29338.0	1369620165618	b1918b59ec55	ogrzewanie_foteli
122127250	2038-05-04	1079.0	1218819723613	8550126aaba2	system_nawigacyjny
138136050	2038-03-07	4406.0	1067399129952	d07e2b9d631e	system_nawigacyjny
113591668	2038-06-07	5546.0	1125066320479	0a08b8750353	asystent_parkowania
137190637	2038-05-16	827.0	1316253848781	0a8e754c0f02	system_nawigacyjny
127665480	2038-06-07	3609.0	1298378698906	24af649cd46b	system_nawigacyjny
182015950	2038-05-12	1491.0	1442333062193	9b7e14ba8d96	system_nawigacyjny
162089312	2038-03-06	2303.0	1325071174405	a9a4d3e3fc20	dostep_bezkluczykowy
162090016	2038-03-03	1275.0	1209444072897	b9704ea4899c	system_nawigacyjny
101453000	2038-06-21	208.0	1274859735094	1fd214b4d381	system_nawigacyjny
106490057	2038-05-04	9286.0	1068300870007	b5f1f69a500b	ogrzewanie_foteli
161176400	2038-03-05	3343.0	1033809554560	529bfc1825fa	dostep_bezkluczykowy
145299024	2038-06-09	902.0	1182752154001	8b0d32449446	system_nawigacyjny
155845281	2038-05-10	23273.0	1427165942051	e64c96cc122a	ogrzewanie_foteli
186600904	2038-05-23	2327.0	1343876171922	993b5db8965b	dostep_bezkluczykowy
111790896	2038-05-31	3933.0	1117245238193	7db4c06d3bfc	klimatyzacja_automatyczna
122943303	2038-07-12	6642.0	1462653566644	7af261856ce1	dostep_bezkluczykowy
200797169	2038-06-13	10440.0	1341292672632	5c44165908bc	ogrzewanie_foteli
105513516	2038-05-02	8524.0	1403920990996	93097872119e	dostep_bezkluczykowy
201195370	2038-08-12	745.0	1446599526508	ad4d211ef018	system_nawigacyjny
163855261	2038-06-08	1845.0	1224614447390	33dc369dcbd5	system_nawigacyjny
126334464	2038-05-15	10391.0	1210975095958	b344b9e89fe8	asystent_parkowania
178771812	2038-07-26	2140.0	1395721084176	05f27cfadacd	system_nawigacyjny
142538976	2038-05-20	27801.0	1238018993772	602801053c1d	ogrzewanie_foteli
113321488	2038-06-13	15129.0	1216346494930	7bb1c77dd96b	ogrzewanie_foteli
105843830	2038-07-08	1203.0	1080090040617	59202134aca3	system_nawigacyjny
110986182	2038-05-02	1203.0	1388269096071	a675c8a0d32e	system_nawigacyjny
133230668	2038-06-30	8312.0	1353597904923	78805001adc8	ogrzewanie_foteli
98755267	2038-04-12	4945.0	1285778009692	a8f4330458e2	asystent_parkowania
161888160	2038-06-15	10548.0	1413261471184	20ea125d3326	ogrzewanie_foteli
145216158	2038-07-01	2804.0	1396188646339	252c4f3e5454	elektryczne_szyby_przod
146243097	2038-07-04	1343.0	1248683879372	fa6ed926ce5d	dostep_bezkluczykowy
131717729	2038-03-06	4472.0	1084239616507	3d3381ec5539	system_nawigacyjny
145051928	2038-09-28	42052.0	1399752652994	9b05b15011dd	ogrzewanie_foteli
183303875	2038-03-05	775.0	1484812346424	02bcca07a367	system_nawigacyjny
136972250	2038-09-30	11407.0	1472497469161	63951d4a8652	ogrzewanie_foteli
154592816	2038-06-27	14595.0	1433170060305	cacfe45fdc4a	elektryczne_szyby_przod
122047920	2038-06-29	4434.0	1382851380170	a86008e18c9c	elektryczne_szyby_przod
139096519	2038-03-04	1203.0	1277861600603	0ef8f2d1657c	system_nawigacyjny
160640205	2038-05-03	3582.0	1123788657878	9dc04cc62a71	ogrzewanie_foteli
118700361	2038-06-18	1854.0	1075692316249	578ec8ff4ae2	system_nawigacyjny
94882261	2038-03-06	3329.0	1359496740092	3291c75ac205	elektryczne_szyby_przod
200047138	2038-06-05	18619.0	1009145426391	1c7cc88c5dfa	elektryczne_szyby_przod
163980364	2038-03-06	1166.0	1342566985033	737b7262e5e1	system_nawigacyjny
189997920	2038-06-05	3742.0	1225674268484	03ce5eb66d44	dostep_bezkluczykowy
126669438	2038-06-08	849.0	1256683860209	868e50246c21	system_nawigacyjny
195270912	2038-06-29	332.0	1334503438268	965d1d737655	dostep_bezkluczykowy
106356640	2038-06-30	5535.0	1248460928784	6108968b4061	asystent_parkowania
142150157	2038-07-01	34224.0	1015141196653	af69a9bd8d1d	elektryczne_szyby_przod
109557666	2038-05-12	3475.0	1142107907242	6bc447aeb3ce	klimatyzacja_automatyczna
171740088	2038-05-14	5786.0	1247165233011	ab54f976e6f6	dostep_bezkluczykowy
96733140	2038-03-07	1122.0	1117936103896	c6fe701c49ee	system_nawigacyjny
94012500	2037-12-21	1225.0	1416892926230	aa0d41121d53	asystent_zmiany_pasa
184616904	2038-05-26	1151.0	1197767673281	b77affa1a5a0	system_nawigacyjny
99256700	2038-05-26	1424.0	1357408171400	62ecdbc07aa5	system_nawigacyjny
187638501	2038-07-03	19557.0	1071954969770	2458c1ba6536	system_audio_premium
164157604	2038-06-04	1461.0	1298986161935	7dd3d63d9384	system_nawigacyjny
100097700	2038-06-02	1225.0	1084776581561	aff8aeb8141e	system_nawigacyjny
115168500	2038-03-05	3077.0	1004944104876	ee7b4f4ca417	dostep_bezkluczykowy
131359656	2038-07-15	30812.0	1238322139381	6790bf1a0321	ogrzewanie_foteli
122586660	2038-07-22	3826.0	1406807282354	4ed110b085cb	dostep_bezkluczykowy
172325076	2038-04-29	4104.0	1001041306343	acbae9142329	elektryczne_szyby_przod
138223050	2038-03-06	690.0	1490399271086	b6a2198b3fe5	system_nawigacyjny
145581200	2038-03-03	3122.0	1254791497164	0def7d77b9e7	dostep_bezkluczykowy
176909568	2038-03-07	14100.0	1346936533653	bb1456f9e24d	ogrzewanie_foteli
119783560	2038-03-06	1771.0	1154589644351	ce38445822be	system_nawigacyjny
155833333	2038-05-27	2590.0	1133100849761	f990a4cc2ae2	system_nawigacyjny
168622056	2038-03-05	1771.0	1093180402321	5f614a9a3b9c	system_nawigacyjny
128087388	2038-03-05	12152.0	1488150816668	d410f86ace37	ogrzewanie_foteli
148363110	2038-03-05	60603.0	1211729325870	90edc424196e	ogrzewanie_foteli
142130448	2038-05-12	4428.0	1075291539566	cd7076d9f405	system_nawigacyjny
165875655	2038-06-05	18309.0	1367171992966	02b531a5d736	ogrzewanie_foteli
122149552	2038-09-26	10504.0	1126873948168	cb3421901e33	ogrzewanie_foteli
182676456	2038-05-31	834.0	1345109898051	53eee350b61d	system_nawigacyjny
175335363	2038-07-02	19215.0	1467884011509	535c0e1b3c37	ogrzewanie_foteli
192726352	2038-08-12	812.0	1396407525125	ea2760cbcbf6	system_nawigacyjny
153432640	2038-05-19	768.0	1162397333330	9399b0296c9a	system_nawigacyjny
109671947	2038-03-05	3065.0	1397273946951	f803e5accb4a	asystent_parkowania
162202304	2038-03-04	2327.0	1181899192260	ce2276722ed4	dostep_bezkluczykowy
160880493	2038-06-15	1173.0	1359550185211	1033480689eb	system_nawigacyjny
147474280	2038-06-28	1380.0	1361976441305	d1b05ab3e9f0	system_nawigacyjny
196296054	2038-06-28	192.0	1194083708451	aa50ae3e4f6a	system_nawigacyjny
130871886	2038-03-04	8266.0	1259430287540	5b74f36e7adc	ogrzewanie_foteli
95850352	2038-03-07	11690.0	1020139416066	c94a98719375	dostep_bezkluczykowy
174034588	2038-06-15	8758.0	1481912519628	365066377827	elektryczne_szyby_przod
146481516	2038-07-26	3609.0	1084789715558	a7742588d84b	system_nawigacyjny
157643835	2038-06-28	3476.0	1357208732529	9cbc6a94dbd2	dostep_bezkluczykowy
178506763	2038-07-09	4227.0	1401584864473	d5c9c5006034	elektryczne_szyby_przod
142147060	2038-04-30	10592.0	1248788630026	63951d4a8652	ogrzewanie_foteli
121380714	2038-07-20	1860.0	1235734557866	0a2727dd5ade	system_nawigacyjny
164140536	2038-05-04	3144.0	1394725129585	27da64d4eaa9	dostep_bezkluczykowy
170789063	2038-07-01	13267.0	1112100093431	ba916e63c8b3	system_audio_premium
187777726	2038-07-18	1439.0	1034819624431	02fcda8afd97	ogrzewanie_foteli
181642872	2038-05-23	812.0	1227523116650	2afd5e5641a2	system_nawigacyjny
111876930	2038-07-01	916.0	1350818052043	76a7985e5801	system_nawigacyjny
194639760	2038-07-10	27276.0	1302553820856	fb13972ea763	system_audio_premium
170800753	2038-07-02	3340.0	1174527280253	b5cd6558fb26	elektryczne_szyby_przod
164837517	2038-05-15	1742.0	1155472194737	0fd4ea37c27c	system_nawigacyjny
158858880	2038-06-13	25522.0	1140126883213	0845bc92254a	ogrzewanie_foteli
129167636	2038-06-27	421.0	1283676268109	22fd078b2775	asystent_parkowania
204501156	2038-07-06	14587.0	1492938982512	f153548c49ed	system_audio_premium
198778034	2038-07-08	3520.0	1058704039381	b83cea47a432	dostep_bezkluczykowy
179614638	2038-06-09	849.0	1450757327209	5e5acdf87d6f	system_nawigacyjny
110588130	2038-06-20	2369.0	1155874217612	b51ffdf05556	dostep_bezkluczykowy
142389800	2038-06-27	445.0	1229408465739	3f42a36684c4	dostep_bezkluczykowy
180171258	2038-07-15	2974.0	1061999977361	2458c1ba6536	system_audio_premium
165301752	2038-05-11	1417.0	1113015557518	9f285e0bc9c5	system_nawigacyjny
186497217	2038-09-24	4305.0	1175505838249	9b05b15011dd	ogrzewanie_foteli
93102204	2038-03-04	1328.0	1489515275492	6ce631d70a76	system_nawigacyjny
140202864	2038-04-29	0.0	1204993563638	46b3b1bed963	elektryczne_szyby_przod
180983464	2038-10-13	1860.0	1285784061656	f2976b31daa9	system_nawigacyjny
96791310	2038-03-05	945.0	1348274255713	be4161f5673f	system_nawigacyjny
186805446	2038-08-07	863.0	1171964909712	c6550388957b	system_nawigacyjny
155959947	2038-09-27	740.0	1339436824136	8caab9a7d79d	system_nawigacyjny
188593050	2038-05-25	4280.0	1058863189895	487ecdac2451	system_nawigacyjny
116159022	2038-03-07	384.0	1210651027689	ca6143f5503d	asystent_parkowania
167784708	2038-03-07	4960.0	1139788081600	a83d7a6bcaea	klimatyzacja_automatyczna
110178156	2038-05-26	3609.0	1266986919530	b3d4f52019ae	dostep_bezkluczykowy
94957348	2038-03-05	7122.0	1065630911994	ca3d31b67d43	system_nawigacyjny
145669206	2038-03-06	1255.0	1378683853316	8fb7aca1b11a	system_nawigacyjny
167797812	2038-03-04	2849.0	1017727043587	e8a30284efdd	system_nawigacyjny
181627696	2038-03-05	4044.0	1208509575360	05081da59b36	system_nawigacyjny
105105264	2038-03-08	3432.0	1407102432599	27da04f23ab2	system_nawigacyjny
165376540	2038-06-20	1948.0	1124315726353	b1352fa957e4	system_nawigacyjny
121713636	2038-03-08	13687.0	1154685561363	f70a95ac4503	ogrzewanie_foteli
127250904	2038-03-06	2325.0	1107883350575	de9d6e52d776	dostep_bezkluczykowy
132038011	2038-05-28	600.0	1235557689395	c837cbee09c9	system_nawigacyjny
117153468	2038-05-28	1210.0	1465923300767	1a8d24f9ed68	system_nawigacyjny
132190528	2038-06-11	472.0	1413730163763	2d55208ecac6	system_nawigacyjny
129089800	2038-03-06	15375.0	1030408228797	f70a95ac4503	ogrzewanie_foteli
135550464	2038-03-06	3542.0	1312485067752	cb78028f8a2c	dostep_bezkluczykowy
160853120	2038-06-05	3542.0	1156207414498	21a359ab73ac	system_nawigacyjny
110637176	2038-08-23	428.0	1306172233023	70e013af2500	dostep_bezkluczykowy
110870704	2038-05-20	18210.0	1445777195492	20ea125d3326	ogrzewanie_foteli
154921704	2038-03-07	10042.0	1417030182392	beff037bd677	system_audio_premium
124494570	2038-03-08	5520.0	1061472174787	11f9f21c002e	system_nawigacyjny
146047800	2038-05-01	863.0	1193919578311	fbc7b5e35e8a	system_nawigacyjny
126450444	2038-05-06	4229.0	1037477809489	1da5c4ff81f4	elektryczne_szyby_przod
147333126	2038-06-13	1321.0	1252876332649	dc76fe706aa1	system_nawigacyjny
127146222	2038-06-09	2192.0	1494661419707	3efca6c37d57	asystent_parkowania
151785450	2038-06-17	452.0	1424336371017	4f81ec6bd26a	system_nawigacyjny
111236544	2038-07-08	157.0	1455989537485	80a16e426e47	system_nawigacyjny
190230056	2038-06-16	6609.0	1486609294808	3cc5e5e8549c	asystent_parkowania
103942125	2038-05-18	2922.0	1348890739475	2c7cb14175e9	dostep_bezkluczykowy
125641822	2038-07-09	3208.0	1073786186658	349754541c50	system_nawigacyjny
193990432	2038-07-09	10779.0	1202977195855	3fd649d0d8e3	ogrzewanie_foteli
128427029	2038-05-09	9594.0	1171037057470	38b81c97238c	dostep_bezkluczykowy
192859688	2038-05-10	19220.0	1264226720682	562373a150a0	ogrzewanie_foteli
125974272	2038-05-12	1801.0	1238355954958	a2c7ea8102f9	system_nawigacyjny
121017897	2038-07-12	1063.0	1001298208503	1c23d379e1f5	system_nawigacyjny
167510766	2038-06-13	3058.0	1229305371933	bd08ec3c41e6	klimatyzacja_automatyczna
101668004	2038-05-14	5845.0	1062535367901	f09a17af4030	system_nawigacyjny
124507125	2038-03-05	2945.0	1338348375898	bae995bb1f05	dostep_bezkluczykowy
157711932	2038-03-08	2229.0	1077717142089	2b4d69de05bf	wentylacja_foteli
170541920	2038-08-30	3206.0	1150008143382	5653a8cc3d25	klimatyzacja_automatyczna
176166367	2038-03-08	3210.0	1468706647181	926a26f9c17e	system_nawigacyjny
109438224	2038-05-06	1424.0	1111252266472	116d47b3da82	system_nawigacyjny
105534792	2038-05-06	1801.0	1044551650345	36601d743b7c	system_nawigacyjny
192538738	2038-05-05	4362.0	1318899069857	8ca4f6952186	dostep_bezkluczykowy
105149610	2038-03-04	4184.0	1457824590759	a0ccf6f83b9c	dostep_bezkluczykowy
109583041	2038-06-07	10022.0	1319663106511	c3d658075316	dostep_bezkluczykowy
182642632	2038-05-26	658.0	1057602846213	8d89bf9672cd	system_nawigacyjny
139341604	2038-07-01	23026.0	1493402451691	4f32a18dc6fa	asystent_parkowania
139601408	2038-09-24	1365.0	1053032206483	a343fe8f3beb	system_nawigacyjny
103209868	2038-05-04	13451.0	1097734827939	10ceb0bfd1b6	system_audio_premium
148355636	2038-07-19	1302.0	1308260103262	0a70a7d8be57	system_nawigacyjny
161697120	2038-07-18	708.0	1372457827182	7aaa09ba9333	system_nawigacyjny
113462457	2038-03-05	1218.0	1404808602200	8d0de956ab0a	asystent_zmiany_pasa
110986410	2038-04-29	21872.0	1477798050063	02b531a5d736	ogrzewanie_foteli
174286214	2038-05-03	6088.0	1439098911918	c3d722ecdb16	elektryczne_szyby_przod
136971000	2038-06-18	2546.0	1069719777452	5d56402155c2	asystent_parkowania
111767728	2038-07-02	15702.0	1405816069256	9763a8eafecc	ogrzewanie_foteli
166960365	2038-06-13	3424.0	1144840122500	51c2ce76323a	system_nawigacyjny
153984636	2038-05-13	4602.0	1117364433139	57bb9a2357c6	klimatyzacja_automatyczna
144699126	2038-06-17	1107.0	1432999681865	f0a183ec1b58	system_nawigacyjny
132843744	2038-03-05	7023.0	1087996796217	04d22973d01e	elektryczne_szyby_przod
138006180	2038-08-18	982.0	1411073889346	7e30ee4c204f	system_nawigacyjny
190425212	2038-08-22	697.0	1179274304464	32c2688cce42	system_nawigacyjny
158847354	2038-06-07	7816.0	1090111359697	5f55cb660b4d	elektryczne_szyby_przod
119075924	2038-06-09	10810.0	1245928209850	1ef6a73baaa0	ogrzewanie_foteli
178570656	2038-06-21	186.0	1168774103889	1c78c42f6ae8	system_nawigacyjny
145313136	2038-06-09	1196.0	1383336297095	5a0bc951b920	system_nawigacyjny
152191050	2038-06-23	1193.0	1416578943791	e5b89204f16d	system_nawigacyjny
119076160	2038-06-13	4782.0	1359928302785	65ad3af7daac	system_nawigacyjny
154818252	2038-06-17	768.0	1218425781405	edd39daf0b8d	system_nawigacyjny
137986688	2038-06-21	5476.0	1358212791356	38fb1b1aa144	dostep_bezkluczykowy
168819879	2038-03-05	4979.0	1251641850968	1b4405cd3d7f	wentylacja_foteli
151873308	2038-05-23	2043.0	1407017915691	14fb5b275b95	dostep_bezkluczykowy
122310760	2038-10-16	39138.0	1261374626139	deb4fdba7918	elektryczne_szyby_przod
168827748	2038-03-06	2922.0	1237965839776	286c2db93e58	system_nawigacyjny
178190820	2038-05-17	4044.0	1395776527781	d85723c5a356	system_nawigacyjny
186189720	2038-06-02	1903.0	1311915490460	a6dbece125ef	klimatyzacja_automatyczna
184672656	2038-05-07	0.0	1349618554811	c71f0bcde161	klimatyzacja_automatyczna
156837436	2038-05-25	1077.0	1063746645217	bd23beed2dc3	system_nawigacyjny
116354672	2038-07-22	16937.0	1423978757792	75f00f4fbd1c	ogrzewanie_foteli
121783992	2038-03-05	4056.0	1434563348093	c3e6d2757c29	elektryczne_szyby_przod
160539534	2038-03-05	7005.0	1070117183548	9f393724a36c	elektryczne_szyby_przod
165168795	2038-06-03	58312.0	1311912426996	a6dbece125ef	klimatyzacja_automatyczna
152390495	2038-07-03	1262.0	1163536052546	9528583ebe7f	system_nawigacyjny
179448150	2038-07-06	2766.0	1366729889802	2e4e2c142eac	elektryczne_szyby_przod
210493713	2038-09-28	19218.0	1376663289409	c636cb0ebb1a	asystent_parkowania
157786488	2038-03-08	1048.0	1256675173029	a73641ed25a9	system_nawigacyjny
205952340	2038-08-17	689.0	1199176249997	97ea66c19acf	dostep_bezkluczykowy
164893495	2038-08-21	130.0	1102001145156	9e8798fbd912	system_nawigacyjny
120239145	2038-07-06	35106.0	1135689225397	9874044d25f6	klimatyzacja_automatyczna
108482745	2038-07-10	1771.0	1211467753524	6e23260afea3	system_nawigacyjny
135784906	2038-07-16	17668.0	1122578923470	cbff99f2b917	asystent_parkowania
155832300	2038-07-25	3764.0	1437146082509	a7cd388e0d48	system_nawigacyjny
158710420	2038-03-08	4002.0	1115867428810	fb5b205129a1	elektryczne_szyby_przod
104269733	2038-03-05	6308.0	1129103936000	bca7d3bdac94	elektryczne_szyby_przod
144535182	2038-05-18	1705.0	1050643657220	e9ab38551c73	dostep_bezkluczykowy
129044370	2038-05-25	4694.0	1448454377515	8668507072eb	asystent_parkowania
162918637	2038-06-13	36252.0	1325782505255	51b883ab96f1	ogrzewanie_foteli
202406482	2038-06-28	2209.0	1077717142089	c42a0f3d60d2	wentylacja_foteli
136205256	2038-07-08	8767.0	1120208922181	5f6b969f333f	asystent_parkowania
152260350	2038-03-05	10959.0	1094797864793	c235645441b2	asystent_parkowania
121651948	2038-06-07	1240.0	1182830259382	0673f97a6436	system_nawigacyjny
132845265	2038-05-08	16393.0	1009287005089	c23d86563db0	ogrzewanie_foteli
134489698	2038-08-11	4778.0	1123697528107	d5c9c5006034	elektryczne_szyby_przod
165677760	2038-07-15	804.0	1033567959488	673475f54085	system_nawigacyjny
94128048	2038-03-04	7911.0	1269890285698	32b691a37d60	asystent_parkowania
127141851	2038-12-10	149.0	1412388920276	1c78c42f6ae8	system_nawigacyjny
189199830	2038-05-09	3299.0	1373190951979	7f9b0e1ce563	elektryczne_szyby_przod
192235680	2038-06-28	1394.0	1261018181616	2458c1ba6536	system_audio_premium
167039470	2038-03-05	3108.0	1103377369467	a1d7211e7ec4	wentylacja_foteli
119062227	2038-03-06	1387.0	1207553938706	44091ec94518	system_nawigacyjny
130516884	2038-07-08	4074.0	1276515100301	8f759314640a	system_nawigacyjny
152798410	2038-06-17	3387.0	1205431515296	c90002be9e6f	dostep_bezkluczykowy
114443072	2038-03-08	1151.0	1196140016902	c6b5104c7dde	asystent_zmiany_pasa
154823070	2038-05-04	5084.0	1050071068425	01719f92870d	klimatyzacja_automatyczna
162795912	2038-05-23	3874.0	1333401016791	0959320767ce	dostep_bezkluczykowy
152015556	2038-05-15	4207.0	1218805134918	63d8c5085e7c	asystent_parkowania
149829097	2039-02-25	1033.0	1371826480192	82d954099c33	system_nawigacyjny
181977038	2038-06-10	1417.0	1366132681883	d0ad452fc805	system_nawigacyjny
125529768	2038-03-08	4277.0	1368956851165	5a57b7ea0f40	elektryczne_szyby_przod
186961536	2038-05-03	1446.0	1392113210200	df7f027371d7	system_nawigacyjny
149531022	2038-03-09	1100.0	1071469443103	c12c241d535b	system_nawigacyjny
113254068	2038-10-11	5734.0	1311880404103	edbb102f583c	elektryczne_szyby_przod
201917937	2038-06-23	4317.0	1414345971796	21a6281601c6	asystent_parkowania
109844259	2038-03-06	6642.0	1281131605194	0d3592bbcf71	system_nawigacyjny
165229172	2038-03-05	9815.0	1094937383307	c163ec0ff2be	system_audio_premium
128311178	2038-03-08	15998.0	1471116261733	5500e9dea26e	ogrzewanie_foteli
147710400	2038-03-09	6697.0	1259048753110	37ee2578892f	dostep_bezkluczykowy
117238145	2038-03-08	11075.0	1132140427439	3217add78729	system_audio_premium
107208144	2038-05-26	6531.0	1425316177879	af0e89368c18	asystent_parkowania
145784160	2038-06-10	18262.0	1264479970849	254f1f3f3699	ogrzewanie_foteli
146780691	2038-03-07	1328.0	1273347989185	8de9804423e8	system_nawigacyjny
108898790	2038-05-17	3407.0	1377825382688	de3d57b77aff	dostep_bezkluczykowy
186501492	2038-09-25	1173.0	1403117305428	a2222203024d	system_nawigacyjny
128321464	2038-03-06	819.0	1135878950532	96e78e7723f4	system_nawigacyjny
173298177	2038-07-06	2849.0	1008120908162	43f2c25583a3	system_nawigacyjny
198870224	2038-06-23	7852.0	1206034638226	e8a540a43015	system_audio_premium
109721545	2038-07-02	11693.0	1214744989460	716898b3ff76	ogrzewanie_foteli
137413073	2038-07-11	807.0	1434104275130	ccc85ba78fae	system_nawigacyjny
105245142	2038-03-07	20781.0	1326381095558	1c446e6d1e5f	ogrzewanie_foteli
143098945	2038-03-06	5972.0	1285646787870	84822cd74fb3	elektryczne_szyby_przod
133875165	2038-03-05	16101.0	1427325347278	3b9b346fc082	ogrzewanie_foteli
115609218	2038-09-26	191.0	1458203572076	a2222203024d	system_nawigacyjny
